,ResponseId,cue,num_resp,R1,R2,R3
364,R_27wFPSV2YsqgoJn,chao mugger,1,smelly hard worker,NA,NA
365,R_27wFPSV2YsqgoJn,chope,1,reserve,NA,NA
366,R_27wFPSV2YsqgoJn,da bao,1,takeaway,NA,NA
367,R_27wFPSV2YsqgoJn,du lan,I recognise this word but cannot think of anything,NA,NA,NA
368,R_27wFPSV2YsqgoJn,dunnid,1,don't need,NA,NA
369,R_27wFPSV2YsqgoJn,echerley,1,actually,NA,NA
370,R_27wFPSV2YsqgoJn,guai lan,1,ass hole,NA,NA
371,R_27wFPSV2YsqgoJn,handphone,1,phone,NA,NA
372,R_27wFPSV2YsqgoJn,ho seh,1,good,NA,NA
373,R_27wFPSV2YsqgoJn,jio,1,invite,NA,NA
374,R_27wFPSV2YsqgoJn,kar pak,1,car park,NA,NA
375,R_27wFPSV2YsqgoJn,kaypoh,1,busybody,NA,NA
376,R_27wFPSV2YsqgoJn,kena,1,get,NA,NA
377,R_27wFPSV2YsqgoJn,kiam pa,1,annoying,NA,NA
378,R_27wFPSV2YsqgoJn,kilat,I don't know this word,NA,NA,NA
379,R_27wFPSV2YsqgoJn,ku ku jiao,1,dick,NA,NA
380,R_27wFPSV2YsqgoJn,la sai,I don't know this word,NA,NA,NA
381,R_27wFPSV2YsqgoJn,limbu,1,your mother,NA,NA
382,R_27wFPSV2YsqgoJn,limpeh,1,your father,NA,NA
383,R_27wFPSV2YsqgoJn,lun zun,1,clumsy,NA,NA
384,R_27wFPSV2YsqgoJn,malu,1,blur,NA,NA
385,R_27wFPSV2YsqgoJn,mata,1,police,NA,NA
386,R_27wFPSV2YsqgoJn,nia gong,I don't know this word,NA,NA,NA
387,R_27wFPSV2YsqgoJn,nia gong de ji dan,I don't know this word,NA,NA,NA
388,R_27wFPSV2YsqgoJn,nua,2,lazy,slack,NA
389,R_27wFPSV2YsqgoJn,orh,1,OK,NA,NA
390,R_27wFPSV2YsqgoJn,pang seh,1,abandon,NA,NA
391,R_27wFPSV2YsqgoJn,sekali,1,end up,NA,NA
392,R_27wFPSV2YsqgoJn,siao,1,crazy,NA,NA
393,R_27wFPSV2YsqgoJn,sui,I don't know this word,NA,NA,NA
394,R_27wFPSV2YsqgoJn,teh,1,tea,NA,NA
395,R_27wFPSV2YsqgoJn,diam,1,keep quiet,NA,NA
396,R_27wFPSV2YsqgoJn,tio,I recognise this word but cannot think of anything,NA,NA,NA
397,R_27wFPSV2YsqgoJn,un,I don't know this word,NA,NA,NA
398,R_27wFPSV2YsqgoJn,very the,I recognise this word but cannot think of anything,NA,NA,NA
399,R_27wFPSV2YsqgoJn,wah seh,1,wow,NA,NA
400,R_27wFPSV2YsqgoJn,zao hor,I recognise this word but cannot think of anything,NA,NA,NA
401,R_27wFPSV2YsqgoJn,zao kng,1,exposed,NA,NA
402,R_27wFPSV2YsqgoJn,zhun,1,accurate,NA,NA
403,R_27wFPSV2YsqgoJn,zi siao,I don't know this word,NA,NA,NA
404,R_XoXn0FfQe9naAGR,abuden,1,What else could it be,NA,NA
405,R_XoXn0FfQe9naAGR,act blur,1,Feign ignorance,NA,NA
406,R_XoXn0FfQe9naAGR,act cute,1,acting cute,NA,NA
407,R_XoXn0FfQe9naAGR,Ah Beng,3,Gangster,Ruffian,Thug
408,R_XoXn0FfQe9naAGR,ah neh,1,Indian,NA,NA
409,R_XoXn0FfQe9naAGR,ang pow,1,Red packet,NA,NA
410,R_XoXn0FfQe9naAGR,ar bo,3,If not,Why not,Rather
411,R_XoXn0FfQe9naAGR,belanja,1,Treat,NA,NA
412,R_XoXn0FfQe9naAGR,bo geh,1,Toothless,NA,NA
413,R_XoXn0FfQe9naAGR,botak,1,Bald,NA,NA
414,R_XoXn0FfQe9naAGR,buay gan,2,discord,Not amicable,NA
415,R_XoXn0FfQe9naAGR,cert,1,Certificate,NA,NA
416,R_XoXn0FfQe9naAGR,chee bai,1,Vagina,NA,NA
417,R_XoXn0FfQe9naAGR,chio bu,1,Pretty lady,NA,NA
418,R_XoXn0FfQe9naAGR,chiong,2,Work hard,Rush,NA
419,R_XoXn0FfQe9naAGR,chiong sua,2,Running up the hill,Do something laborious,NA
420,R_XoXn0FfQe9naAGR,corright,3,Correct,You are right,Right
421,R_XoXn0FfQe9naAGR,encik,1,Uncle,NA,NA
422,R_XoXn0FfQe9naAGR,get,I don't know this word,NA,NA,NA
423,R_XoXn0FfQe9naAGR,gone-case,2,un salvageable,Lost cause,NA
424,R_XoXn0FfQe9naAGR,gor chiam tua guay gu chia leng,I don't know this word,NA,NA,NA
425,R_XoXn0FfQe9naAGR,hum ji,2,Timid,weak,NA
426,R_XoXn0FfQe9naAGR,ini macam,1,This is like,NA,NA
427,R_XoXn0FfQe9naAGR,jia lat,1,Bad,NA,NA
428,R_XoXn0FfQe9naAGR,kae ang moh,2,Faking one's personality lifestyle android accent to imitate a Westerner,Fake imitation of Westerners,NA
429,R_XoXn0FfQe9naAGR,kiasi,1,Competitive,NA,NA
430,R_XoXn0FfQe9naAGR,kopi,1,Coffee,NA,NA
431,R_XoXn0FfQe9naAGR,leh chey,1,Troublesome,NA,NA
432,R_XoXn0FfQe9naAGR,liddat,1,Like that,NA,NA
433,R_XoXn0FfQe9naAGR,makcik,1,Aunty,NA,NA
434,R_XoXn0FfQe9naAGR,mang zang,1,Irritable,NA,NA
435,R_XoXn0FfQe9naAGR,ngeow,1,Stingy,NA,NA
436,R_XoXn0FfQe9naAGR,no eye see,2,Blind,Oblivious,NA
437,R_XoXn0FfQe9naAGR,no horse run,1,Best of the best,NA,NA
438,R_XoXn0FfQe9naAGR,Obasan,1,Aunty,NA,NA
439,R_XoXn0FfQe9naAGR,obiang,2,Old fashioned,Out of fashion,NA
440,R_XoXn0FfQe9naAGR,ORD loh,3,End of said responsibility,End of National Service,Not my problem any more
441,R_XoXn0FfQe9naAGR,pai kia,2,Bad teenager,Someone that is of bad influence,NA
442,R_XoXn0FfQe9naAGR,paiseh,2,I'm sorry,Embarrassed,NA
443,R_XoXn0FfQe9naAGR,rabak,3,Bad,Horrible,Terrible
444,R_XoXn0FfQe9naAGR,see you very up,2,Look up to someone,Admire,NA
445,R_XoXn0FfQe9naAGR,sibei,2,Really,Very,NA
446,R_XoXn0FfQe9naAGR,song,1,Feels good,NA,NA
447,R_XoXn0FfQe9naAGR,suay,2,Unlucky,Unfortunate,NA
448,R_XoXn0FfQe9naAGR,tahan,1,Bear with it,NA,NA
449,R_XoXn0FfQe9naAGR,tau pok,2,Fried Tofu Puffs,Stacking on top of one another,NA
450,R_XoXn0FfQe9naAGR,tekan,1,punishment,NA,NA
451,R_XoXn0FfQe9naAGR,zai,3,Powerful,Capable,Skilful
452,R_XoXn0FfQe9naAGR,up lorry,3,Something or someone is dead,Spoilt,Useless
453,R_XoXn0FfQe9naAGR,xia suay,1,Embarrassment,NA,NA
454,R_3KAA7RdOeMUmp6w,abuden,1,no shit,NA,NA
455,R_3KAA7RdOeMUmp6w,Ah Beng,1,bad guy,NA,NA
456,R_3KAA7RdOeMUmp6w,ah tiong,I don't know this word,NA,NA,NA
457,R_3KAA7RdOeMUmp6w,ai sui,I don't know this word,NA,NA,NA
458,R_3KAA7RdOeMUmp6w,ai tzai,I don't know this word,NA,NA,NA
459,R_3KAA7RdOeMUmp6w,an zhua?,I don't know this word,NA,NA,NA
460,R_3KAA7RdOeMUmp6w,ar,I recognise this word but cannot think of anything,NA,NA,NA
461,R_3KAA7RdOeMUmp6w,belanja,1,shop,NA,NA
462,R_3KAA7RdOeMUmp6w,buay pai,I don't know this word,NA,NA,NA
463,R_3KAA7RdOeMUmp6w,catch no ball,I don't know this word,NA,NA,NA
464,R_3KAA7RdOeMUmp6w,cert,1,certificate,NA,NA
465,R_3KAA7RdOeMUmp6w,chee bai,2,vagina,frustrating guy,NA
466,R_3KAA7RdOeMUmp6w,'cher,1,teacher,NA,NA
467,R_3KAA7RdOeMUmp6w,chin chai,1,lenient,NA,NA
468,R_3KAA7RdOeMUmp6w,da bao,1,takeaway,NA,NA
469,R_3KAA7RdOeMUmp6w,dey,I recognise this word but cannot think of anything,NA,NA,NA
470,R_3KAA7RdOeMUmp6w,don't play play,1,lets be serious,NA,NA
471,R_3KAA7RdOeMUmp6w,double confirm,1,very sure,NA,NA
472,R_3KAA7RdOeMUmp6w,get,I don't know this word,NA,NA,NA
473,R_3KAA7RdOeMUmp6w,handphone,I don't know this word,NA,NA,NA
474,R_3KAA7RdOeMUmp6w,hong gan,I don't know this word,NA,NA,NA
475,R_3KAA7RdOeMUmp6w,kena,1,got something,NA,NA
476,R_3KAA7RdOeMUmp6w,kena sai,1,got shitted on,NA,NA
477,R_3KAA7RdOeMUmp6w,kong ka kiao,I don't know this word,NA,NA,NA
478,R_3KAA7RdOeMUmp6w,liddat,1,like that,NA,NA
479,R_3KAA7RdOeMUmp6w,limbu,I don't know this word,NA,NA,NA
480,R_3KAA7RdOeMUmp6w,lobang,1,gap opportunity,NA,NA
481,R_3KAA7RdOeMUmp6w,mafan,1,more problematic than it should be,NA,NA
482,R_3KAA7RdOeMUmp6w,ngeow,1,bullshit,NA,NA
483,R_3KAA7RdOeMUmp6w,no eye see,I don't know this word,NA,NA,NA
484,R_3KAA7RdOeMUmp6w,ownself,1,do it myself,NA,NA
485,R_3KAA7RdOeMUmp6w,pak chiu cheng,1,masturbate,NA,NA
486,R_3KAA7RdOeMUmp6w,pak tor,1,date,NA,NA
487,R_3KAA7RdOeMUmp6w,photostat,1,photocopy,NA,NA
488,R_3KAA7RdOeMUmp6w,pok kai,I don't know this word,NA,NA,NA
489,R_3KAA7RdOeMUmp6w,rabak,1,chaos untidy,NA,NA
490,R_3KAA7RdOeMUmp6w,shiok,1,very good,NA,NA
491,R_3KAA7RdOeMUmp6w,showflat,I don't know this word,NA,NA,NA
492,R_3KAA7RdOeMUmp6w,sia,1,ya sia,NA,NA
493,R_3KAA7RdOeMUmp6w,sod,I don't know this word,NA,NA,NA
494,R_3KAA7RdOeMUmp6w,song,I don't know this word,NA,NA,NA
495,R_3KAA7RdOeMUmp6w,swee,1,nice,NA,NA
496,R_3KAA7RdOeMUmp6w,swaku,I don't know this word,NA,NA,NA
497,R_3KAA7RdOeMUmp6w,tyco,I don't know this word,NA,NA,NA
498,R_3KAA7RdOeMUmp6w,ti ko pek,1,horny uncle,NA,NA
499,R_3KAA7RdOeMUmp6w,toot,1,stupid incompetent,NA,NA
500,R_3KAA7RdOeMUmp6w,twa kee,I don't know this word,NA,NA,NA
501,R_3KAA7RdOeMUmp6w,up lorry,I don't know this word,NA,NA,NA
502,R_3KAA7RdOeMUmp6w,xia suay,I don't know this word,NA,NA,NA
503,R_3KAA7RdOeMUmp6w,your head,1,stupid,NA,NA
504,R_BwV6w1LbkJ3vIM9,11B,1,bane of my existence,NA,NA
505,R_BwV6w1LbkJ3vIM9,ACBC,I don't know this word,NA,NA,NA
506,R_BwV6w1LbkJ3vIM9,action,1,put on a front,NA,NA
507,R_BwV6w1LbkJ3vIM9,agar-ration,3,guess the amount,NA,NA
508,R_BwV6w1LbkJ3vIM9,ah,1,i NA,NA,NA
509,R_BwV6w1LbkJ3vIM9,ai tzai,I don't know this word,NA,NA,NA
510,R_BwV6w1LbkJ3vIM9,aiyah,2,oh no,whatever what's done is done,NA
511,R_BwV6w1LbkJ3vIM9,alamak,1,oh no i did something wrong,NA,NA
512,R_BwV6w1LbkJ3vIM9,buay song,1,dissatisfied,NA,NA
513,R_BwV6w1LbkJ3vIM9,cheem,2,complex,difficult to understand,NA
514,R_BwV6w1LbkJ3vIM9,chiong,1,charge forward,NA,NA
515,R_BwV6w1LbkJ3vIM9,chop,1,faster,NA,NA
516,R_BwV6w1LbkJ3vIM9,cmi,1,cannot make it,NA,NA
517,R_BwV6w1LbkJ3vIM9,gostan,1,reverse,NA,NA
518,R_BwV6w1LbkJ3vIM9,hao lian,1,arrogant,NA,NA
519,R_BwV6w1LbkJ3vIM9,helication,I don't know this word,NA,NA,NA
520,R_BwV6w1LbkJ3vIM9,hum ji,1,coward,NA,NA
521,R_BwV6w1LbkJ3vIM9,jiak kantang,NA,eat potato,NA,NA
522,R_BwV6w1LbkJ3vIM9,jia lat,1,bad situation,NA,NA
523,R_BwV6w1LbkJ3vIM9,kae ang moh,I don't know this word,NA,NA,NA
524,R_BwV6w1LbkJ3vIM9,keling kia,I don't know this word,NA,NA,NA
525,R_BwV6w1LbkJ3vIM9,kiasu,1,scared to lose out,NA,NA
526,R_BwV6w1LbkJ3vIM9,kopi,1,coffee,NA,NA
527,R_BwV6w1LbkJ3vIM9,ku ku jiao,1,a male's private part,NA,NA
528,R_BwV6w1LbkJ3vIM9,lao pei huet,NA,NA,NA,NA
529,R_BwV6w1LbkJ3vIM9,liddat,1,like that,NA,NA
530,R_BwV6w1LbkJ3vIM9,limbu,1,my mother,NA,NA
531,R_BwV6w1LbkJ3vIM9,ngeow,1,to describe that a person puts too much attention to detail,NA,NA
532,R_BwV6w1LbkJ3vIM9,nia,1,only,NA,NA
533,R_BwV6w1LbkJ3vIM9,obiang,I don't know this word,NA,NA,NA
534,R_BwV6w1LbkJ3vIM9,orh hor,1,you're in trouble,NA,NA
535,R_BwV6w1LbkJ3vIM9,ownself,1,myself,NA,NA
536,R_BwV6w1LbkJ3vIM9,pak tor,1,go on a date,NA,NA
537,R_BwV6w1LbkJ3vIM9,pang seh,1,give up on a planned occasion,NA,NA
538,R_BwV6w1LbkJ3vIM9,pang jio,1,to urinate,NA,NA
539,R_BwV6w1LbkJ3vIM9,pok kai,2,fall down on the street,go and die,NA
540,R_BwV6w1LbkJ3vIM9,rabz,2,the situation is not looking good,this person not good,NA
541,R_BwV6w1LbkJ3vIM9,rabz-kebabz,1,bad situation,NA,NA
542,R_BwV6w1LbkJ3vIM9,sabo,1,to sabotage,NA,NA
543,R_BwV6w1LbkJ3vIM9,saman,1,fine,NA,NA
544,R_BwV6w1LbkJ3vIM9,sampat,I don't know this word,NA,NA,NA
545,R_BwV6w1LbkJ3vIM9,see me no up,I don't know this word,NA,NA,NA
546,R_BwV6w1LbkJ3vIM9,shame shame,1,shame on you,NA,NA
547,R_BwV6w1LbkJ3vIM9,showflat,I don't know this word,NA,NA,NA
548,R_BwV6w1LbkJ3vIM9,sian,1,i don't feel so NA,NA,NA
549,R_BwV6w1LbkJ3vIM9,steady pom pi pi,1,very steady,NA,NA
550,R_BwV6w1LbkJ3vIM9,sui,2,sweet,perfect,NA
551,R_BwV6w1LbkJ3vIM9,ulu,1,remote and deserted,NA,NA
552,R_BwV6w1LbkJ3vIM9,up lorry,I don't know this word,NA,NA,NA
553,R_BwV6w1LbkJ3vIM9,wa kao,1,why is it like this,NA,NA
554,R_31tTgKqMDVbGn3d,ai swee mai m'niah,1,prioritising looks over safety,NA,NA
555,R_31tTgKqMDVbGn3d,akan datang,I recognise this word but cannot think of anything,NA,NA,NA
556,R_31tTgKqMDVbGn3d,alamak,1,oh no,NA,NA
557,R_31tTgKqMDVbGn3d,balik kampong,1,go home,NA,NA
558,R_31tTgKqMDVbGn3d,bo ta bo lan pa,1,drink up,NA,NA
559,R_31tTgKqMDVbGn3d,boleh,1,good,NA,NA
560,R_31tTgKqMDVbGn3d,buay tahan,1,cannot take it,NA,NA
561,R_31tTgKqMDVbGn3d,chap lau chu,1,10 floor house,NA,NA
562,R_31tTgKqMDVbGn3d,chee bai,1,ass hole,NA,NA
563,R_31tTgKqMDVbGn3d,chee ko pek,1,paedophile,NA,NA
564,R_31tTgKqMDVbGn3d,chim,1,complicated,NA,NA
565,R_31tTgKqMDVbGn3d,chiong sua,1,rush in recklessly,NA,NA
566,R_31tTgKqMDVbGn3d,chop,1,secure,NA,NA
567,R_31tTgKqMDVbGn3d,dunnid,1,font need,NA,NA
568,R_31tTgKqMDVbGn3d,gahmen,1,government,NA,NA
569,R_31tTgKqMDVbGn3d,jelak,1,tiresome,NA,NA
570,R_31tTgKqMDVbGn3d,jiak zua,1,slack off,NA,NA
571,R_31tTgKqMDVbGn3d,jiak kantang,1,whitewashed,NA,NA
572,R_31tTgKqMDVbGn3d,keling kia,1,Indian,NA,NA
573,R_31tTgKqMDVbGn3d,kiam,1,owe,NA,NA
574,R_31tTgKqMDVbGn3d,kopi,1,coffee,NA,NA
575,R_31tTgKqMDVbGn3d,lao pei huet,1,frustrating,NA,NA
576,R_31tTgKqMDVbGn3d,limbu,1,your mother,NA,NA
577,R_31tTgKqMDVbGn3d,masak-masak,I don't know this word,NA,NA,NA
578,R_31tTgKqMDVbGn3d,no eye see,1,blind,NA,NA
579,R_31tTgKqMDVbGn3d,orh,1,yes,NA,NA
580,R_31tTgKqMDVbGn3d,ownself,1,yourself,NA,NA
581,R_31tTgKqMDVbGn3d,pai kia,1,gangster,NA,NA
582,R_31tTgKqMDVbGn3d,pak chiu cheng,1,masturbate,NA,NA
583,R_31tTgKqMDVbGn3d,pang sai,1,shit,NA,NA
584,R_31tTgKqMDVbGn3d,photostat,1,photocopy,NA,NA
585,R_31tTgKqMDVbGn3d,pia,1,smack,NA,NA
586,R_31tTgKqMDVbGn3d,puki,I don't know this word,NA,NA,NA
587,R_31tTgKqMDVbGn3d,pundek,1,idiot,NA,NA
588,R_31tTgKqMDVbGn3d,sabo,1,sabotage,NA,NA
589,R_31tTgKqMDVbGn3d,sei,I don't know this word,NA,NA,NA
590,R_31tTgKqMDVbGn3d,see first,1,see first,NA,NA
591,R_31tTgKqMDVbGn3d,see me no up,I don't know this word,NA,NA,NA
592,R_31tTgKqMDVbGn3d,sia,I recognise this word but cannot think of anything,NA,NA,NA
593,R_31tTgKqMDVbGn3d,sibei,1,very,NA,NA
594,R_31tTgKqMDVbGn3d,sod,1,crazy,NA,NA
595,R_31tTgKqMDVbGn3d,song,1,shiok,NA,NA
596,R_31tTgKqMDVbGn3d,sor zai,1,area,NA,NA
597,R_31tTgKqMDVbGn3d,tekan,1,punished,NA,NA
598,R_31tTgKqMDVbGn3d,towkay,1,boss,NA,NA
599,R_31tTgKqMDVbGn3d,vomit blood,1,frustrating,NA,NA
600,R_31tTgKqMDVbGn3d,wa(h) lao (eh),I recognise this word but cannot think of anything,NA,NA,NA
601,R_31tTgKqMDVbGn3d,wayang,1,flaunter,NA,NA
602,R_31tTgKqMDVbGn3d,yaya papaya,1,egoistic people,NA,NA
603,R_31tTgKqMDVbGn3d,zao hor,1,running from the rain,NA,NA
604,R_3p3Y79TzzzXN7u5,5Cs,1,The Singaporean dream,NA,NA
605,R_3p3Y79TzzzXN7u5,agak agak,1,more or less,NA,NA
606,R_3p3Y79TzzzXN7u5,Ah Lian,I recognise this word but cannot think of anything,NA,NA,NA
607,R_3p3Y79TzzzXN7u5,Ah Long,1,loan shark,NA,NA
608,R_3p3Y79TzzzXN7u5,ah tiong,1,Chinese immigrant,NA,NA
609,R_3p3Y79TzzzXN7u5,alamak,1,oh no,NA,NA
610,R_3p3Y79TzzzXN7u5,atas,1,fancy,NA,NA
611,R_3p3Y79TzzzXN7u5,balik kampong,1,go home,NA,NA
612,R_3p3Y79TzzzXN7u5,bo eng,1,useless,NA,NA
613,R_3p3Y79TzzzXN7u5,bo jio,1,didn't invite,NA,NA
614,R_3p3Y79TzzzXN7u5,bo ta bo lan pa,1,drink up,NA,NA
615,R_3p3Y79TzzzXN7u5,buay pai,1,not bad,NA,NA
616,R_3p3Y79TzzzXN7u5,chee ko pek,1,paedophile,NA,NA
617,R_3p3Y79TzzzXN7u5,chio bu,1,pretty girl,NA,NA
618,R_3p3Y79TzzzXN7u5,chiu kana kah,I don't know this word,NA,NA,NA
619,R_3p3Y79TzzzXN7u5,cockanaathan,1,screwed up person,NA,NA
620,R_3p3Y79TzzzXN7u5,double confirm,1,check again,NA,NA
621,R_3p3Y79TzzzXN7u5,gahmen,1,government,NA,NA
622,R_3p3Y79TzzzXN7u5,goondu,1,idiot,NA,NA
623,R_3p3Y79TzzzXN7u5,gostan,1,reverse,NA,NA
624,R_3p3Y79TzzzXN7u5,handphone,1,mobile phone,NA,NA
625,R_3p3Y79TzzzXN7u5,horlan,1,lost,NA,NA
626,R_3p3Y79TzzzXN7u5,hong gan,1,screwed,NA,NA
627,R_3p3Y79TzzzXN7u5,jelak,1,tiresome,NA,NA
628,R_3p3Y79TzzzXN7u5,kayu,1,cheat,NA,NA
629,R_3p3Y79TzzzXN7u5,kenz,I don't know this word,NA,NA,NA
630,R_3p3Y79TzzzXN7u5,ki chia,1,get on the car,NA,NA
631,R_3p3Y79TzzzXN7u5,lao sai,1,diarrhoea,NA,NA
632,R_3p3Y79TzzzXN7u5,liddat,1,like that,NA,NA
633,R_3p3Y79TzzzXN7u5,lobang,1,good deal,NA,NA
634,R_3p3Y79TzzzXN7u5,luan,1,messy,NA,NA
635,R_3p3Y79TzzzXN7u5,lun zun,1,clumsy,NA,NA
636,R_3p3Y79TzzzXN7u5,mang zang,1,clumsy,NA,NA
637,R_3p3Y79TzzzXN7u5,mata,1,police,NA,NA
638,R_3p3Y79TzzzXN7u5,nia gong de ji dan,1,your grandfather's balls,NA,NA
639,R_3p3Y79TzzzXN7u5,no eye see,1,blind,NA,NA
640,R_3p3Y79TzzzXN7u5,nua,1,numb,NA,NA
641,R_3p3Y79TzzzXN7u5,Obasan,1,uncle,NA,NA
642,R_3p3Y79TzzzXN7u5,orbi,I don't know this word,NA,NA,NA
643,R_3p3Y79TzzzXN7u5,orh,1,yes,NA,NA
644,R_3p3Y79TzzzXN7u5,owadio,1,ORD,NA,NA
645,R_3p3Y79TzzzXN7u5,ownself,1,yourself,NA,NA
646,R_3p3Y79TzzzXN7u5,pak chiu cheng,1,masturbate,NA,NA
647,R_3p3Y79TzzzXN7u5,sabo,1,sabotage,NA,NA
648,R_3p3Y79TzzzXN7u5,sekali,1,what if,NA,NA
649,R_3p3Y79TzzzXN7u5,tak boleh,1,cannot,NA,NA
650,R_3p3Y79TzzzXN7u5,tio,1,get,NA,NA
651,R_3p3Y79TzzzXN7u5,wah seh,1,impressive,NA,NA
652,R_3p3Y79TzzzXN7u5,xia lan,I don't know this word,NA,NA,NA
653,R_3p3Y79TzzzXN7u5,zao kng,1,exposed,NA,NA
654,R_2wpdYzufcYlzcIj,abuden,1,what else,NA,NA
655,R_2wpdYzufcYlzcIj,Ah Seng,I don't know this word,NA,NA,NA
656,R_2wpdYzufcYlzcIj,ai sui,1,vain,NA,NA
657,R_2wpdYzufcYlzcIj,berak,I don't know this word,NA,NA,NA
658,R_2wpdYzufcYlzcIj,bo chap,1,font care,NA,NA
659,R_2wpdYzufcYlzcIj,boleh,1,good,NA,NA
660,R_2wpdYzufcYlzcIj,buay,1,not,NA,NA
661,R_2wpdYzufcYlzcIj,zha bor,1,girl,NA,NA
662,R_2wpdYzufcYlzcIj,chicken business,1,minute matters,NA,NA
663,R_2wpdYzufcYlzcIj,chiong sua,1,brave,NA,NA
664,R_2wpdYzufcYlzcIj,chiu kana kah,I don't know this word,NA,NA,NA
665,R_2wpdYzufcYlzcIj,chope,1,book,NA,NA
666,R_2wpdYzufcYlzcIj,eye power,1,only observing but not helping,NA,NA
667,R_2wpdYzufcYlzcIj,gahmen,1,government,NA,NA
668,R_2wpdYzufcYlzcIj,garang,1,brave,NA,NA
669,R_2wpdYzufcYlzcIj,guai lan,1,aggressive,NA,NA
670,R_2wpdYzufcYlzcIj,huat,1,make a fortune,NA,NA
671,R_2wpdYzufcYlzcIj,jiak kantang,1,whitewashed,NA,NA
672,R_2wpdYzufcYlzcIj,kar chng,1,butt,NA,NA
673,R_2wpdYzufcYlzcIj,kar pak,1,car park,NA,NA
674,R_2wpdYzufcYlzcIj,kaypoh,1,busybody,NA,NA
675,R_2wpdYzufcYlzcIj,kayu,1,cheat,NA,NA
676,R_2wpdYzufcYlzcIj,kopi,1,coffee,NA,NA
677,R_2wpdYzufcYlzcIj,lao sai,1,diarrhoea,NA,NA
678,R_2wpdYzufcYlzcIj,la sai,I don't know this word,NA,NA,NA
679,R_2wpdYzufcYlzcIj,liddat,1,like that,NA,NA
680,R_2wpdYzufcYlzcIj,mah,1,is it,NA,NA
681,R_2wpdYzufcYlzcIj,mati,1,die,NA,NA
682,R_2wpdYzufcYlzcIj,mong cha cha,I don't know this word,NA,NA,NA
683,R_2wpdYzufcYlzcIj,mug,1,study hard,NA,NA
684,R_2wpdYzufcYlzcIj,ngeow,1,cat,NA,NA
685,R_2wpdYzufcYlzcIj,no horse run,I don't know this word,NA,NA,NA
686,R_2wpdYzufcYlzcIj,nua,1,chill,NA,NA
687,R_2wpdYzufcYlzcIj,ownself,1,yourself,NA,NA
688,R_2wpdYzufcYlzcIj,pang jio,1,pee,NA,NA
689,R_2wpdYzufcYlzcIj,pok kai,1,bankrupt,NA,NA
690,R_2wpdYzufcYlzcIj,sabo,1,sabotage,NA,NA
691,R_2wpdYzufcYlzcIj,sei,I don't know this word,NA,NA,NA
692,R_2wpdYzufcYlzcIj,see me no up,I don't know this word,NA,NA,NA
693,R_2wpdYzufcYlzcIj,shame shame,1,unfortunate,NA,NA
694,R_2wpdYzufcYlzcIj,sian,1,boring,NA,NA
695,R_2wpdYzufcYlzcIj,swee,1,nice,NA,NA
696,R_2wpdYzufcYlzcIj,tak boleh tahan,1,cannot take it,NA,NA
697,R_2wpdYzufcYlzcIj,teh,1,tea,NA,NA
698,R_2wpdYzufcYlzcIj,ti ko pek,I don't know this word,NA,NA,NA
699,R_2wpdYzufcYlzcIj,ulu,1,rural,NA,NA
700,R_2wpdYzufcYlzcIj,very the,1,very,NA,NA
701,R_2wpdYzufcYlzcIj,wa(h) lao (eh),I recognise this word but cannot think of anything,NA,NA,NA
702,R_2wpdYzufcYlzcIj,white horse,1,child of a famous person,NA,NA
703,R_2wpdYzufcYlzcIj,your head,I recognise this word but cannot think of anything,NA,NA,NA
704,R_1FnWJF5jpbRJq8w,ACBC,I don't know this word,NA,NA,NA
705,R_1FnWJF5jpbRJq8w,Ah Lian,3,woman informal,lady informal,old lady informal
706,R_1FnWJF5jpbRJq8w,aiyah,I recognise this word but cannot think of anything,NA,NA,NA
707,R_1FnWJF5jpbRJq8w,atas,3,good,expensive,rich
708,R_1FnWJF5jpbRJq8w,bo pian,3,no choice,helpless,hopeless
709,R_1FnWJF5jpbRJq8w,buaya,I don't know this word,NA,NA,NA
710,R_1FnWJF5jpbRJq8w,buay pai,I don't know this word,NA,NA,NA
711,R_1FnWJF5jpbRJq8w,cert,1,certificate,NA,NA
712,R_1FnWJF5jpbRJq8w,chao,3,smelly,disgusting,yucky
713,R_1FnWJF5jpbRJq8w,zha bor,2,girl,woman,NA
714,R_1FnWJF5jpbRJq8w,dey,1,exclamation,NA,NA
715,R_1FnWJF5jpbRJq8w,double confirm,2,very sure,confirm,NA
716,R_1FnWJF5jpbRJq8w,eeyer,2,disgust,gross,NA
717,R_1FnWJF5jpbRJq8w,get,I recognise this word but cannot think of anything,NA,NA,NA
718,R_1FnWJF5jpbRJq8w,hong bao,1,red packet,NA,NA
719,R_1FnWJF5jpbRJq8w,ini macam,1,what's this,NA,NA
720,R_1FnWJF5jpbRJq8w,jiak zua,3,shake leg,fake working,pretend to work
721,R_1FnWJF5jpbRJq8w,kena sai,1,exclamation,NA,NA
722,R_1FnWJF5jpbRJq8w,kiasu,2,scared to lose out,foo,NA
723,R_1FnWJF5jpbRJq8w,kong ka kiao,I don't know this word,NA,NA,NA
724,R_1FnWJF5jpbRJq8w,koyah,I don't know this word,NA,NA,NA
725,R_1FnWJF5jpbRJq8w,lah,1,exclamation,NA,NA
726,R_1FnWJF5jpbRJq8w,liek boh kiew,3,no idea,font know,blur
727,R_1FnWJF5jpbRJq8w,lobang,2,source,middleman,NA
728,R_1FnWJF5jpbRJq8w,mah,2,question,query,NA
